순번,SIDO,PLACE,LAT,MANAGER,LON,SSID,TEL,GU_DESC,JIBUN_ADDR,ROAD_ADDR,PLACE_DETAIL,MANUFACTURER,TYPE
1226,부산광역시,덕천2동 주민센터,35.2124135,부산광역시,129.0079612,Public WiFi,051-888-4604,북구,부산광역시 북구 덕천2동 346-2,부산광역시 북구 금곡대로20번길 60,민원실,SKT,관공서
1227,부산광역시,덕천1동 주민센터,35.2124402,부산광역시,129.0166836,Public WiFi,051-888-4604,북구,부산광역시 북구 덕천동 389-33,부산광역시 북구 만덕대로102번가길 11,민원실,KT,관공서
1228,부산광역시,남산정복지관,35.217416,부산광역시,129.0206306,Public WiFi,051-888-4604,북구,부산광역시 북구 덕천동 814-1,부산광역시 북구 만덕대로 155번길 86-9,복지관,KT,서민·복지시설
1229,부산광역시,낙동,35.204715,부산광역시,129.0015792,Public WiFi,051-888-4604,북구,부산광역시 북구 구포동 718-25,부산광역시 북구 백양대로 1127,낙동,LGU+,기타
1230,부산광역시,기후변화체험관,35.2329432,부산광역시,129.0081026,Public WiFi,051-888-4604,북구,부산광역시 북구 화명동 2292-1,부산광역시 북구 학사로 118,체험관,LGU+,관공서
1231,부산광역시,금곡청소년수련원,35.2595308,부산광역시,129.0166494,Public WiFi,051-888-4604,북구,부산광역시 북구 금곡동 100-1,부산광역시 북구 효열로 158,수련원,KT,서민·복지시설
1232,부산광역시,금곡청소년센터,35.2595308,부산광역시,129.0166494,Public WiFi,051-888-4604,북구,부산광역시 북구 금곡동 100-1,부산광역시 북구 효열로 158,센터,LGU+,서민·복지시설
1233,부산광역시,사상구보건소 민원실,35.1523423,부산광역시,128.9913242,Public WiFi,051-310-4791,사상구,부산광역시 사상구 감전동 138-8,부산광역시 사상구 학감대로 242,민원실,SKT,관공서
1234,부산광역시,사상구종합사회복지관,35.1554387,부산광역시,128.9947789,Public WiFi,051-314-8948,사상구,부산광역시 사상구 주례1동 1006-5,부산광역시 사상구 백양대로 527,복지관,LGU+,서민·복지시설
1235,부산광역시,사상구청,35.1523423,부산광역시,128.9913242,Public WiFi,051-310-4171,사상구,부산광역시 사상구 감전동 138-8,부산광역시 사상구 학감대로 242,민원실,SKT,관공서
1236,부산광역시,사상구청소년수련관,35.1830009,부산광역시,128.9901885,Public WiFi,051-316-2214,사상구,부산광역시 사상구 모라동 1365-1,부산광역시 사상구 덕상로 129 (모라동),수련관,SKT,지역문화시설
1237,부산광역시,사상평생학습관,35.1556124,부산광역시,128.9866768,Public WiFi,051-310-3242,사상구,부산광역시 사상구 감전동 120-56,부산광역시 사상구 새벽로168번길 61 (감전동),학습관,SKT,지역문화시설
1238,부산광역시,삼락동주민센터,35.1769645,부산광역시,128.9777337,Public WiFi,051-310-3001,사상구,부산광역시 사상구 삼락동 396-23,부산광역시 사상구 낙동대로1310번길 19(삼락동),민원실,SKT,관공서
1239,부산광역시,삼신전문장례식장,35.1508721,부산광역시,128.9853634,Public WiFi,051-323-0044,사상구,부산광역시 사상구 감전동 161-5,부산광역시 사상구 대동로 261,장례식장,LGU+,서민·복지시설
1240,부산광역시,엄궁농산물시장,35.1279057,부산광역시,128.9671554,Public WiFi,051-310-8245,사상구,부산광역시 사상구 엄궁동 648,부산광역시 사상구 농산물시장로 9(엄궁동),시장,SKT,서민·복지시설
1241,부산광역시,엄궁동주민센터,35.1287251,부산광역시,128.9722103,Public WiFi,051-310-3224,사상구,부산광역시 사상구 엄궁동 618-31,부산광역시 사상구 엄궁북로 15,민원실,SKT,관공서
1242,부산광역시,엄궁복지센터,35.1274187,부산광역시,128.9720726,Public WiFi,051-312-4017,사상구,부산광역시 사상구 엄궁동 437-5,부산광역시 사상구 엄궁북로4번길 41(엄궁동),사랑채,SKT,서민·복지시설
1243,부산광역시,영재의료재단큰솔병원,35.1406374,부산광역시,128.9825563,Public WiFi,051-325-9700,사상구,부산광역시 사상구 학장동 574-1번지,부산광역시 사상구 대동로 141,병원,LGU+,서민·복지시설
1244,부산광역시,주례 온골마을 행복학습센터,35.1534268,부산광역시,128.9970476,Public WiFi,051-310-3142,사상구,부산광역시 사상구 주례동 870,부산광역시 사상구 백양대로445번길 124-5 (주례동),센터,SKT,지역문화시설
1245,부산광역시,주례 지역아동센터,35.1489908,부산광역시,129.0078629,Public WiFi,051-311-1649,사상구,부산광역시 사상구 주례동 110,"부산광역시 사상구 냉정로 72 (주례동, 명신산업)",센터,SKT,관공서
1246,부산광역시,주례1동주민센터,35.1516665,부산광역시,128.9979533,Public WiFi,051-310-3141,사상구,부산광역시 사상구 주례1동 720-12,부산광역시 사상구 사상로 22,민원실,SKT,관공서
1247,부산광역시,주례2동주민센터,35.1500924,부산광역시,129.0105004,Public WiFi,051-310-3161,사상구,부산광역시 사상구 주례2동 154-1,부산광역시 사상구 주례로10번길 15,민원실,SKT,관공서
1248,부산광역시,주례3동주민센터,35.1473312,부산광역시,129.001419,Public WiFi,051-310-3181,사상구,부산광역시 사상구 주례동 595-3,부산광역시 사상구 냉정로 10,민원실,SKT,관공서
1249,부산광역시,주례보훈병원,35.149761,부산광역시,129.0043516,Public WiFi,051-601-6000,사상구,부산광역시 사상구 주례동 235,부산광역시 사상구 백양대로 420,병원,SKT,서민·복지시설
1250,부산광역시,주례역,35.150309,부산광역시,129.003587,Public WiFi,051-678-6225,사상구,부산광역시 사상구 주례3동 1163,부산광역시 사상구 가야대로 284,역사,LGU+,교통시설
1251,부산광역시,주례자동차검사소,35.1451019,부산광역시,128.9945226,Public WiFi,051-324-1431,사상구,부산광역시 사상구 주례동 1287,부산광역시 사상구 학장로 256,검사소,LGU+,관공서
1252,부산광역시,학장 새밭마을 행복학습센터,35.1395812,부산광역시,128.978589,Public WiFi,051-310-3206,사상구,부산광역시 사상구 학장동 585-47,부산광역시 사상구 대동로159번길 105,센터,SKT,지역문화시설
1253,부산광역시,학장동주민센터,35.1441201,부산광역시,128.987266,Public WiFi,051-310-3201,사상구,부산광역시 사상구 학장동 386-1,부산광역시 사상구 학감대로147번길 11,민원실,SKT,관공서
1254,부산광역시,학장종합사회복지관,35.1382244,부산광역시,128.9894899,Public WiFi,051-311-4015,사상구,부산광역시 사상구 학장동 168-7,부산광역시 사상구 학감대로49번길 28-70,복지관,LGU+,서민·복지시설
1255,부산광역시,희망 지역아동센터,35.1694408,부산광역시,128.9822282,Public WiFi,051-304-5098,사상구,부산광역시 사상구 덕포동 428-8,부산광역시 사상구 사상로 275 (덕포동),센터,SKT,관공서
1256,부산광역시,부산서부버스터미널,35.163225,부산광역시,128.982473,Public WiFi,1577-8301,사상구,부산광역시 사상구 괘법동 533-1,부산광역시 사상구 사상로 201,터미널,LGU+,교통시설
1257,부산광역시,부산은행 감전동지점,35.155249,부산광역시,128.983423,Public WiFi,051-312-5301,사상구,부산광역시 사상구 감전동 131-30,부산광역시 사상구 새벽로 160,민원실,SKT,기타
1258,부산광역시,부산은행 학장동지점,35.138217,부산광역시,128.978539,Public WiFi,051-328-3051,사상구,부산광역시 사상구 학장동 573-1,부산광역시 사상구 대동로 98,민원실,SKT,기타
1259,부산광역시,삼락강변공원,35.168751,부산광역시,128.975029,Dynamic Busan,051-303-0048,사상구,부산광역시 사상구 삼락동 685-3,부산광역시 사상구 삼락동 685-3,공원입구CCTV Pole,부산광역시,관광
1260,부산광역시,삼락강변공원,35.168637,부산광역시,128.969576,Dynamic Busan,051-303-0048,사상구,부산광역시 사상구 삼락동 29-21,부산광역시 사상구 삼락동 29-21,계류장앞 Pole,부산광역시,관광
1261,부산광역시,삼락강변공원,35.189954,부산광역시,128.978116,Dynamic Busan,051-303-0048,사상구,부산광역시 사상구 삼락동 331,부산광역시 사상구 삼락동 331,축구장입구CCTV Pole,부산광역시,관광
1262,부산광역시,(주)부산전문장례식장,35.1544248,부산광역시,128.9737703,Public WiFi,051-312-4444,사상구,부산광역시 사상구 감전동 148-15,부산광역시 사상구 낙동대로 1056,장례식장,LGU+,서민·복지시설
1263,부산광역시,감전동주민센터,35.1542931,부산광역시,128.979387,Public WiFi,051-310-3121,사상구,부산광역시 사상구 감전동 920-10,부산광역시 사상구 새벽시장로56번길 20,민원실,SKT,관공서
1264,부산광역시,괘내마을 지역아동센터,35.1635767,부산광역시,128.989219,Public WiFi,051-316-1511,사상구,부산광역시 사상구 괘법동 468,부산광역시 사상구 백양대로646번나길 22 (괘법동),센터,SKT,서민·복지시설
1265,부산광역시,괘법동주민센터,35.1637509,부산광역시,128.9871583,Public WiFi,051-310-3101,사상구,부산광역시 사상구 괘법동 541-24,부산광역시 사상구 광장로97번길 6,민원실,KT,관공서
1266,부산광역시,괘법동주민센터,35.1637509,부산광역시,128.9871583,Public WiFi,051-319-7330,사상구,부산광역시 사상구 괘법동 541-24,부산광역시 사상구 광장로97번길 6,민원실,SKT,관공서
1267,부산광역시,다누림센터(사상구),35.1473837,부산광역시,128.9947389,Public WiFi,051-319-7330,사상구,부산광역시 사상구 학장동 288-12,부산광역시 사상구 가야대로196번길 51,1층,SKT,지역문화시설
1268,부산광역시,다누림센터(사상구),35.1473837,부산광역시,128.9947389,Public WiFi,051-319-7330,사상구,부산광역시 사상구 학장동 288-12,부산광역시 사상구 가야대로196번길 51,2층,SKT,지역문화시설
1269,부산광역시,다누림센터(사상구),35.1473837,부산광역시,128.9947389,Public WiFi,051-319-7330,사상구,부산광역시 사상구 학장동 288-12,부산광역시 사상구 가야대로196번길 51,3층,SKT,지역문화시설
1270,부산광역시,다누림센터(사상구),35.1473837,부산광역시,128.9947389,Public WiFi,051-319-7330,사상구,부산광역시 사상구 학장동 288-12,부산광역시 사상구 가야대로196번길 51,4층,SKT,지역문화시설
1271,부산광역시,다누림센터(사상구),35.1473837,부산광역시,128.9947389,Public WiFi,051-319-7330,사상구,부산광역시 사상구 학장동 288-12,부산광역시 사상구 가야대로196번길 51,5층,SKT,지역문화시설
1272,부산광역시,다누림센터(사상구),35.1473837,부산광역시,128.9947389,Public WiFi,051-319-7330,사상구,부산광역시 사상구 학장동 288-12,부산광역시 사상구 가야대로196번길 51,6층,SKT,지역문화시설
1273,부산광역시,다누림센터(사상구),35.1473837,부산광역시,128.9947389,Public WiFi,051-319-7330,사상구,부산광역시 사상구 학장동 288-12,부산광역시 사상구 가야대로196번길 51,지하1층,SKT,지역문화시설
1274,부산광역시,대한노인회 사상구지회,35.1734434,부산광역시,128.9834668,Public WiFi,051-305-3679,사상구,부산광역시 사상구 덕포동 417-9,부산광역시 사상구 사상로319번길 6,지회,SKT,서민·복지시설
1275,부산광역시,덕포1동주민센터,35.1703726,부산광역시,128.9832404,Public WiFi,051-310-3061,사상구,부산광역시 사상구 덕포동 426-5,부산광역시 사상구 사상로292번길 12,민원실,SKT,관공서
1276,부산광역시,덕포2동주민센터,35.1744875,부산광역시,128.9829918,Public WiFi,051-310-3081,사상구,부산광역시 사상구 덕포동 403-9,부산광역시 사상구 사상로337번길 17,민원실,SKT,관공서
1277,부산광역시,모라 어깨동무 지역아동센터,35.1849128,부산광역시,128.9933876,Public WiFi,051-315-1391,사상구,부산광역시 사상구 모라동 422-4,부산광역시 사상구 모라로110번길 43 (모라동),센터,SKT,관공서
1278,부산광역시,모라1동주민센터,35.1911136,부산광역시,128.9923337,Public WiFi,051-310-3021,사상구,부산광역시 사상구 모라1동 1343,부산광역시 사상구 백양대로 952,민원실,SKT,관공서
1279,부산광역시,모라3동주민센터,35.1846329,부산광역시,128.9960819,Public WiFi,051-310-3041,사상구,부산광역시 사상구 모라3동 551-1,부산광역시 사상구 모라로110번길 99,민원실,SKT,관공서
1280,부산광역시,모라종합사회복지관,35.1846329,부산광역시,128.9960819,Public WiFi,051-304-9877,사상구,부산광역시 사상구 모라3동 551,부산광역시 사상구 모라로110번길 129,복지관,SKT,서민·복지시설
1281,부산광역시,백양종합사회복지관,35.183407,부산광역시,129.000513,Public WiFi,051-305-4287,사상구,부산광역시 사상구 모라3동 75 모라주공3단지내,부산광역시 사상구 모라로192번길 20-33,복지관,KT,서민·복지시설
1282,부산광역시,부산사상도서관,35.1781589,부산광역시,128.9898827,Public WiFi,051-310-7951,사상구,부산광역시 사상구 덕포2동 24-65,부산광역시 사상구 덕상로72번길 9,도서관,KT,지역문화시설
1283,부산광역시,부산사상우체국,35.1605361,부산광역시,128.9859205,Public WiFi,051-320-3331,사상구,부산광역시 사상구 괘법동 554-12,부산광역시 사상구 사상로 165,민원실,KT,관공서
1284,부산광역시,부산새벽시장,35.1713005,부산광역시,128.9822514,Public WiFi,051-323-9002,사상구,부산광역시 사상구 덕포동 421-13,부산광역시 사상구 사상로293번길 12,시장,SKT,편의시설
1285,부산광역시,사상 노인대학,35.1564374,부산광역시,128.9836244,Public WiFi,051-311-7587,사상구,부산광역시 사상구 감전동 121-25,부산광역시 사상구 새벽로 172 (감전동),노인대학,SKT,서민·복지시설
