지진해일대피소명,지진해일대피소구분,지진해일대피소유형,지진해일대피소유형구분,소재지도로명주소,소재지지번주소,위도,경도,수용가능면적,최대수용인원수,지진해일대피소운영상태,지진해일대피소전화번호,부대편의시설,주민대피지구명,주민대피지구내가구수,주민대피지구내거주인수,주민대피지구내재해약자수,내진적용여부,내진설계등급,해안선이격거리,해발높이,지진대피안내표지판수,긴급대피장소안내표지판수,지진대피로안내표지판수,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명,
광양마로초등학교,지진대피소,옥외대피소,학교,전라남도 광양시 광양읍 와룡길 60,,34.9669808058,127.6112865039,755,228,Y,061-762-1776,,별도 지구지정사항 없음,,,,미적용,,,,,,,광양마로초등학교,,2019-03-18,4840000,전라남도 광양시,
광양읍사무소,지진대피소,실내대피소,기타,전라남도 광양시 광양읍 남등길 6,,34.9733414983,127.5810488721,2460,745,Y,061-797-4901,,별도 지구지정사항 없음,,,,적용,,,,,,,전라남도 광양시청,,2019-03-18,4840000,전라남도 광양시,
광양봉강초등학교,지진대피소,옥외대피소,학교,전라남도 광양시 봉강면 최산두길 9,,35.0160007843,127.5901549078,1327,402,Y,061-763-1658,,별도 지구지정사항 없음,,,,미적용,,,,,,,광양봉강초등학교,,2019-03-18,4840000,전라남도 광양시,
광양옥룡북초등학교,지진대피소,옥외대피소,학교,전라남도 광양시 옥룡면 청평길 7,,35.0416455815,127.6164145088,4406,1335,Y,061-762-1949,,별도 지구지정사항 없음,,,,미적용,,,,,,,광양옥룡북초등학교,,2019-03-18,4840000,전라남도 광양시,
광양옥룡초등학교,지진대피소,옥외대피소,학교,전라남도 광양시 옥룡면 신재로 607,,35.0158381484,127.6184733859,6597,1999,Y,061-762-8908,,별도 지구지정사항 없음,,,,미적용,,,,,,,광양옥룡초등학교,,2019-03-18,4840000,전라남도 광양시,
광양옥곡초등학교,지진대피소,옥외대피소,학교,전라남도 광양시 옥곡면 옥진로 623,,34.9909049169,127.6960028994,4600,1393,Y,061-772-6008,,별도 지구지정사항 없음,,,,미적용,,,,,,,광양옥곡초등학교,,2019-03-18,4840000,전라남도 광양시,
광양진상초등학교,지진대피소,옥외대피소,학교,전라남도 광양시 진상면 신시2길 44,,35.0203485384,127.7161760743,2801,848,Y,061-772-6609,,별도 지구지정사항 없음,,,,미적용,,,,,,,광양진상초등학교,,2019-03-18,4840000,전라남도 광양시,
한국항만물류고등학교,지진대피소,옥외대피소,학교,전라남도 광양시 진상면 신시길 177,,35.0179914779,127.7172467820,7280,2206,Y,061-797-0304,,별도 지구지정사항 없음,,,,미적용,,,,,,,한국항만물류고등학교,,2019-03-18,4840000,전라남도 광양시,
광양진월초등학교,지진대피소,옥외대피소,학교,전라남도 광양시 진월면 선소중앙길 69,,34.9785976852,127.7594724563,11005,3334,Y,061-772-2711,,별도 지구지정사항 없음,,,,미적용,,,,,,,광양진월초등학교,,2019-03-18,4840000,전라남도 광양시,
광양다압초등학교,지진대피소,옥외대피소,학교,전라남도 광양시 다압면 항동3길 10,,35.1212663716,127.6914756556,1052,318,Y,061-772-4087,,별도 지구지정사항 없음,,,,미적용,,,,,,,광양다압초등학교,,2019-03-18,4840000,전라남도 광양시,
광양골약중학교,지진대피소,옥외대피소,학교,전라남도 광양시 성황길 135,,34.9380005222,127.6784101462,2734,828,Y,061-791-4166,,별도 지구지정사항 없음,,,,미적용,,,,,,,광양골약중학교,,2019-03-18,4840000,전라남도 광양시,
광양골약초등학교,지진대피소,옥외대피소,학교,전라남도 광양시 하포길 70-7,,34.9106753981,127.6605771181,1530,463,Y,061-794-6780,,별도 지구지정사항 없음,,,,미적용,,,,,,,광양성황초등학교,,2019-03-18,4840000,전라남도 광양시,
광양성황초등학교,지진대피소,옥외대피소,학교,전라남도 광양시 지동길 15,,34.9402790516,127.6829387065,3460,1048,Y,061-798-0200,,별도 지구지정사항 없음,,,,미적용,,,,,,,광양성황초등학교,,2019-03-18,4840000,전라남도 광양시,
광양중마동주민자치센터,지진대피소,실내대피소,기타,전라남도 광양시 중마중앙로 119,,34.9409345980,127.6976470586,158,47,Y,061-797-3704,,별도 지구지정사항 없음,,,,적용,,,,,,,전라남도 광양시청,,2019-03-18,4840000,전라남도 광양시,
광양대광교회,지진대피소,실내대피소,기타,전라남도 광양시 중촌길 22-2,,34.9384947221,127.6905247226,1127,341,Y,061-794-1009,,별도 지구지정사항 없음,,,,적용,,,,,,,광양대광교회,,2019-03-18,4840000,전라남도 광양시,
광양광영초등학교,지진대피소,옥외대피소,학교,전라남도 광양시 금영로 140,,34.9636329717,127.7207757666,11002,3333,Y,061-792-6157,,별도 지구지정사항 없음,,,,미적용,,,,,,,광양광영초등학교,,2019-03-18,4840000,전라남도 광양시,
광양금호교회,지진대피소,실내대피소,기타,전라남도 광양시 금영로 61,,34.9591400402,127.7226852716,3418,1035,Y,061-793-0470,,별도 지구지정사항 없음,,,,적용,,,,,,,광양금호교회,,2019-03-18,4840000,전라남도 광양시,
광양금호동주민자치센터,지진대피소,실내대피소,기타,전라남도 광양시 희망길 42,,34.9370176533,127.7231654119,2334,707,Y,061-799-1621,,별도 지구지정사항 없음,,,,적용,,,,,,,전라남도 광양시청,,2019-03-18,4840000,전라남도 광양시,
광양백운아트홀,지진대피소,실내대피소,기타,전라남도 광양시 금호로 215,,34.9424560631,127.7265627418,5214,1580,Y,061-790-2426,,별도 지구지정사항 없음,,,,적용,,,,,,,포스코 광양제철소,,2019-03-18,4840000,전라남도 광양시,
포스코어울림체육관,지진대피소,옥외대피소,기타,전라남도 광양시 희망길 74,,34.9400388829,127.7219791124,13427,4068,Y,061-790-7211,,별도 지구지정사항 없음,,,,미적용,,,,,,,포스코 광양제철소,,2019-03-18,4840000,전라남도 광양시,
협력회관,지진대피소,실내대피소,기타,전라남도 광양시 금호로 396,,34.9320502973,127.7368030311,7391,2239,Y,061-790-2423,,별도 지구지정사항 없음,,,,적용,,,,,,,포스코 광양제철소,,2019-03-18,4840000,전라남도 광양시,
광양태인동사무소,지진대피소,옥외대피소,기타,전라남도 광양시 담안길 77-14,,34.9424814130,127.7496860399,6440,1951,Y,061-797-2612,,별도 지구지정사항 없음,,,,적용,,,,,,,전라남도 광양시청,,2019-03-18,4840000,전라남도 광양시,
"광양동초등학교 강당, 급식실",지진대피소,실내대피소,학교,전라남도 광양시 광양읍 읍성길 61,,34.9711652394,127.5867451724,5477,1659,Y,061-761-0051,,별도 지구지정사항 없음,,,,적용,,,,,,,광양동초등학교,,2019-03-18,4840000,전라남도 광양시,
"광양서초등학교 강당, 급식실",지진대피소,실내대피소,학교,전라남도 광양시 광양읍 숲샘길 29,,34.9709334811,127.5839621554,30350,9196,Y,061-762-3072,,별도 지구지정사항 없음,,,,적용,,,,,,,광양서초등학교,,2019-03-18,4840000,전라남도 광양시,
"광양고등학교 본관, 강당",지진대피소,실내대피소,학교,전라남도 광양시 봉강면 매천로 667,,34.9836065132,127.5726577201,9811,2973,Y,061-792-3339,,별도 지구지정사항 없음,,,,적용,,,,,,,광양고등학교,,2019-03-18,4840000,전라남도 광양시,
"광양진상초등학교 강당, 급식실",지진대피소,실내대피소,학교,전라남도 광양시 진상면 신시2길 44,,35.0203485384,127.7161760743,17135,5192,Y,061-772-6608,,별도 지구지정사항 없음,,,,적용,,,,,,,광양진상초등학교,,2019-03-18,4840000,전라남도 광양시,
"광양다압초등학교 강당, 급식실",지진대피소,실내대피소,학교,전라남도 광양시 다압면 항동3길 10,,35.1212663716,127.6914756556,7829,2372,Y,061-772-4087,,별도 지구지정사항 없음,,,,적용,,,,,,,광양다압초등학교,,2019-03-18,4840000,전라남도 광양시,
"광양성황초등학교 강당, 급식실",지진대피소,실내대피소,학교,전라남도 광양시 지동길 15,,34.9402790516,127.6829387065,3460,1048,Y,061-798-0200,,별도 지구지정사항 없음,,,,적용,,,,,,,광양성황초등학교,,2019-03-18,4840000,전라남도 광양시,
"광양마동초등학교 강당, 급식실",지진대피소,실내대피소,학교,전라남도 광양시 진등6길 14,,34.9554952692,127.6891257861,3474,1052,Y,061-791-1863,,별도 지구지정사항 없음,,,,적용,,,,,,,광양마동초등학교,,2019-03-18,4840000,전라남도 광양시,
광양제철고등학교 강당,지진대피소,실내대피소,학교,전라남도 광양시 마로니에길 61,,34.9465881183,127.7271334028,4852,1470,Y,061-798-1111,,별도 지구지정사항 없음,,,,적용,,,,,,,광양제철고등학교,,2019-03-18,4840000,전라남도 광양시,
광양가야초등학교 강당,지진대피소,실내대피소,학교,전라남도 광양시 가야로 369,,34.9670479586,127.7127292232,2623,794,Y,061-793-2319,,별도 지구지정사항 없음,,,,적용,,,,,,,광양가야초등학교,,2019-03-18,4840000,전라남도 광양시,
"광양중마고등학교 강당, 급식실",지진대피소,실내대피소,학교,전라남도 광양시 등논4길 40,,34.9532110878,127.6976722388,3873,1173,Y,061-815-7791,,별도 지구지정사항 없음,,,,적용,,,,,,,광양중마고등학교,,2019-03-18,4840000,전라남도 광양시,
"광양광영고등학교 강당, 급식실",지진대피소,실내대피소,학교,전라남도 광양시 가야로 322,,34.9618771520,127.7146683957,10300,3121,Y,061-795-8442,,별도 지구지정사항 없음,,,,적용,,,,,,,광양광영고등학교,,2019-03-18,4840000,전라남도 광양시,
광양북초등학교 강당,지진대피소,실내대피소,학교,전라남도 광양시 광양읍 유당로 60-1,,34.9769174506,127.5938605726,4992,1512,Y,061-762-6635,,별도 지구지정사항 없음,,,,적용,,,,,,,광양북초등학교,,2019-03-18,4840000,전라남도 광양시,
광양백운중학교 강당,지진대피소,실내대피소,학교,전라남도 광양시 광장로 121,,34.9347359380,127.6946480782,4882,1479,Y,061-818-2003,,별도 지구지정사항 없음,,,,적용,,,,,,,광양백운중학교,,2019-03-18,4840000,전라남도 광양시,
"광양광영초등학교 강당, 급식실",지진대피소,실내대피소,학교,전라남도 광양시 금영로 140,,34.9636329717,127.7207757666,11002,3333,Y,061-793-4157,,별도 지구지정사항 없음,,,,적용,,,,,,,광양광영초등학교,,2019-03-18,4840000,전라남도 광양시,
"광양중동중학교 강당, 급식실",지진대피소,실내대피소,학교,전라남도 광양시 광장로 59,,34.9340282808,127.6916606216,9546,2892,Y,061-797-1600,,별도 지구지정사항 없음,,,,적용,,,,,,,광양중동중학교,,2019-03-18,4840000,전라남도 광양시,
"광양중진초등학교 강당, 급식실",지진대피소,실내대피소,학교,전라남도 광양시 광장로 75,,34.9327096126,127.6927615738,5200,1575,Y,061-797-0400,,별도 지구지정사항 없음,,,,적용,,,,,,,광양중진초등학교,,2019-03-18,4840000,전라남도 광양시,
광양동광양중학교 강당,지진대피소,실내대피소,학교,전라남도 광양시 세동길 3-1,,34.9455092716,127.6965079326,8071,2445,Y,061-798-0001,,별도 지구지정사항 없음,,,,적용,,,,,,,광양동광양중학교,,2019-03-18,4840000,전라남도 광양시,
"광양용강초등학교 강당, 급식실",지진대피소,실내대피소,학교,전라남도 광양시 광양읍 용강1길 40,,34.9757714391,127.6104757445,16781,5085,Y,061-760-6203,,별도 지구지정사항 없음,,,,적용,,,,,,,광양용강초등학교,,2019-03-18,4840000,전라남도 광양시,
광양여자중학교 강당,지진대피소,실내대피소,학교,전라남도 광양시 광양읍 남등 1길 72-6,,34.9766524734,127.5785447618,10112,3064,Y,061-760-3811,,별도 지구지정사항 없음,,,,적용,,,,,,,광양여자중학교,,2019-03-18,4840000,전라남도 광양시,
글벗중학교 운동장,지진대피소,옥외대피소,학교,세종특별자치시 소담4로 33,,36.4885811,127.2989085,3333,4040,Y,044-999-6903,,별도 지구지정사항 없음,,,,미적용,,,,,,,세종특별자치시 재난관리과,044-300-3233,2018-12-18,5690000,세종특별자치시,
글벗초등학교 운동장,지진대피소,옥외대피소,학교,세종특별자치시 소담로 121,,36.48743235,127.2981933,2275,2757,Y,044-999-5303,,별도 지구지정사항 없음,,,,미적용,,,,,,,세종특별자치시 재난관리과,044-300-3233,2018-12-18,5690000,세종특별자치시,
소담고등학교 운동장,지진대피소,옥외대피소,학교,세종특별자치시 남세종로 326,,36.48250284,127.3028468,3750,4545,Y,044-902-2200,,별도 지구지정사항 없음,,,,미적용,,,,,,,세종특별자치시 재난관리과,044-300-3233,2018-12-18,5690000,세종특별자치시,
소담중학교 운동장,지진대피소,옥외대피소,학교,세종특별자치시 남세종로 340,,36.48317045,127.3014235,3150,3818,Y,044-905-0221,,별도 지구지정사항 없음,,,,미적용,,,,,,,세종특별자치시 재난관리과,044-300-3233,2018-12-18,5690000,세종특별자치시,
소담초등학교 운동장,지진대피소,옥외대피소,학교,세종특별자치시 소담1로 35,,36.48317045,127.3014235,2706,3280,Y,044-861-7303,,별도 지구지정사항 없음,,,,미적용,,,,,,,세종특별자치시 재난관리과,044-300-3233,2018-12-18,5690000,세종특별자치시,
보람고등학교 운동장,지진대피소,옥외대피소,학교,세종특별자치시 한누리대로 2176,,36.47751637,127.2840878,3352,4063,Y,044-999-7120,,별도 지구지정사항 없음,,,,미적용,,,,,,,세종특별자치시 재난관리과,044-300-3233,2018-12-18,5690000,세종특별자치시,
보람중학교 운동장,지진대피소,옥외대피소,학교,세종특별자치시 남세종로 423,,36.47785879,127.2931685,3352,4063,Y,044-999-6403,,별도 지구지정사항 없음,,,,미적용,,,,,,,세종특별자치시 재난관리과,044-300-3233,2018-12-18,5690000,세종특별자치시,
보람초등학교 운동장,지진대피소,옥외대피소,학교,세종특별자치시 보람동로 39,,36.4796245,127.293052,2800,3393,Y,044-903-0373,,별도 지구지정사항 없음,,,,미적용,,,,,,,세종특별자치시 재난관리과,044-300-3233,2018-12-18,5690000,세종특별자치시,
여울초등학교 운동장,지진대피소,옥외대피소,학교,세종특별자치시 보람1길 9,,36.47609599,127.2846812,883,1070,Y,044-999-6171,,별도 지구지정사항 없음,,,,미적용,,,,,,,세종특별자치시 재난관리과,044-300-3233,2018-12-18,5690000,세종특별자치시,
미르초등학교 운동장,지진대피소,옥외대피소,학교,세종특별자치시 나리로 26-16,,36.47238379,127.2538504,2088,2530,Y,044-998-2704,,별도 지구지정사항 없음,,,,미적용,,,,,,,세종특별자치시 재난관리과,044-300-3233,2018-12-18,5690000,세종특별자치시,
참샘초등학교 운동장,지진대피소,옥외대피소,학교,세종특별자치시 노을1로 29,,36.47907286,127.2585181,1632,1978,Y,044-868-3786,,별도 지구지정사항 없음,,,,미적용,,,,,,,세종특별자치시 재난관리과,044-300-3233,2018-12-18,5690000,세종특별자치시,
한솔고등학교 운동장,지진대피소,옥외대피소,학교,세종특별자치시 누리로 34,,36.4784245,127.2528106,1718,2082,Y,044-410-4102,,별도 지구지정사항 없음,,,,미적용,,,,,,,세종특별자치시 재난관리과,044-300-3233,2018-12-18,5690000,세종특별자치시,
한솔중학교 운동장,지진대피소,옥외대피소,학교,세종특별자치시 나리로 43,,36.47610342,127.2549084,1647,1996,Y,044-868-1731,,별도 지구지정사항 없음,,,,미적용,,,,,,,세종특별자치시 재난관리과,044-300-3233,2018-12-18,5690000,세종특별자치시,
한솔초등학교 운동장,지진대피소,옥외대피소,학교,세종특별자치시 누리로 32,,36.47757559,127.2525286,1300,1575,Y,044-410-4300,,별도 지구지정사항 없음,,,,미적용,,,,,,,세종특별자치시 재난관리과,044-300-3233,2018-12-18,5690000,세종특별자치시,
